Assigned report section,Catalogue Item ID,Existing visualization?,Exists?,Figure IDs,Figure renderable?,Fold,Frozen source,Integrity status,Model,New inference required?,Notes,Phase,Public / Private,Report placement,Result / Artifact type,Scientific content,Table IDs,Table renderable?,Visualization status
SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-LEARNED_SOFTMAX_GAM-MALIGNANCY,False,True,RPT-F08,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,spatial_faithfulness_model_target,Matched-random spatial faithfulness,RPT-T14,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-LEARNED_SOFTMAX_GAM-SUBTLETY,False,True,RPT-F08,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,spatial_faithfulness_model_target,Matched-random spatial faithfulness,RPT-T14,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-LEARNED_SOFTMAX_GAM-INTERNALSTRUCTURE,False,True,RPT-F08,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,spatial_faithfulness_model_target,Matched-random spatial faithfulness,RPT-T14,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-LEARNED_SOFTMAX_GAM-CALCIFICATION,False,True,RPT-F08,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,spatial_faithfulness_model_target,Matched-random spatial faithfulness,RPT-T14,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-LEARNED_SOFTMAX_GAM-SPHERICITY,False,True,RPT-F08,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,spatial_faithfulness_model_target,Matched-random spatial faithfulness,RPT-T14,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-LEARNED_SOFTMAX_GAM-MARGIN,False,True,RPT-F08,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,spatial_faithfulness_model_target,Matched-random spatial faithfulness,RPT-T14,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-LEARNED_SOFTMAX_GAM-LOBULATION,False,True,RPT-F08,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,spatial_faithfulness_model_target,Matched-random spatial faithfulness,RPT-T14,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-LEARNED_SOFTMAX_GAM-SPICULATION,False,True,RPT-F08,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,spatial_faithfulness_model_target,Matched-random spatial faithfulness,RPT-T14,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-LEARNED_SOFTMAX_GAM-TEXTURE,False,True,RPT-F08,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,spatial_faithfulness_model_target,Matched-random spatial faithfulness,RPT-T14,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-LEARNED_SOFTMAX_GAM-POOLED,False,True,RPT-F08,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,spatial_faithfulness_model_pooled,All-target pooled spatial faithfulness,RPT-T14,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-GLOBAL,False,False,RPT-F08,False,ALL/NA,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,ALL/NA,False,A cross-model micro-average is not persisted and is not recomputed at Catalogue stage.,P9,PUBLIC_DEIDENTIFIED,Appendix,spatial_faithfulness_global,Global faithfulness evidence availability,RPT-T14,False,DATA_NOT_PERSISTED
SEC-RELATED-WORK,RES-P10-TABLE-RPT-T01,False,False,,False,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,planned_scientific_table,Related-work comparison,RPT-T01,True,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-DATASET,RES-P10-TABLE-RPT-T02,False,False,,False,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,planned_scientific_table,Frozen cohort flow,RPT-T02,True,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-DATASET,RES-P10-TABLE-RPT-T03,False,False,,False,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,planned_scientific_table,Target and concept definitions,RPT-T03,True,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-METHODS,RES-P10-TABLE-RPT-T04,False,False,,False,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,planned_scientific_table,Four-model architecture comparison,RPT-T04,True,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-EXPERIMENTAL-SETUP,RES-P10-TABLE-RPT-T05,False,False,,False,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,planned_scientific_table,Frozen training configuration,RPT-T05,True,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-EXPERIMENTAL-SETUP,RES-P10-TABLE-RPT-T06,False,False,,False,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,planned_scientific_table,Evaluation protocol,RPT-T06,True,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-RESULTS-PREDICTION,RES-P10-TABLE-RPT-T07,False,False,,False,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,planned_scientific_table,Primary regression,RPT-T07,True,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-RESULTS-PREDICTION,RES-P10-TABLE-RPT-T08,False,False,,False,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,planned_scientific_table,Six paired Delta-MAE comparisons,RPT-T08,True,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-RESULTS-PREDICTION,RES-P10-TABLE-RPT-T09,False,False,,False,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,planned_scientific_table,Extreme-task performance,RPT-T09,True,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-RESULTS-PREDICTION,RES-P10-TABLE-RPT-T10,False,False,,False,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,planned_scientific_table,Six paired Delta-AUROC comparisons,RPT-T10,True,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-RESULTS-WHAT,RES-P10-TABLE-RPT-T11,False,False,,False,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,planned_scientific_table,Continuous concept metrics,RPT-T11,True,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-RESULTS-WHAT,RES-P10-TABLE-RPT-T12,False,False,,False,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,planned_scientific_table,Categorical concept metrics,RPT-T12,True,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-RESULTS-WHERE,RES-P10-TABLE-RPT-T13,False,False,,False,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,planned_scientific_table,Grad-CAM accounting,RPT-T13,True,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-RESULTS-WHERE,RES-P10-TABLE-RPT-T14,False,False,,False,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,planned_scientific_table,Spatial faithfulness,RPT-T14,True,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-RESULTS-WHY,RES-P10-TABLE-RPT-T15,False,False,,False,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,planned_scientific_table,Centered contribution summary,RPT-T15,True,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-RESULTS-WHY,RES-P10-TABLE-RPT-T16,False,False,,False,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,planned_scientific_table,Fold-level learned GAM alpha,RPT-T16,True,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-RESULTS-HOW,RES-P10-TABLE-RPT-T17,False,False,,False,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,planned_scientific_table,Intervention summary,RPT-T17,True,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-RESULTS-SYNTHESIS,RES-P10-TABLE-RPT-T18,False,False,,False,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,planned_scientific_table,WHERE-WHAT-WHY-HOW synthesis,RPT-T18,True,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-PRIVATE-APPENDIX,RES-P10-TABLE-RPT-TA01,False,False,,False,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Private appendix,planned_scientific_table,Frozen 14-case index,RPT-TA01,True,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-PRIVATE-APPENDIX,RES-P10-TABLE-RPT-TA02,False,False,,False,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Private appendix,planned_scientific_table,Case-level concept and malignancy predictions,RPT-TA02,True,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,RES-P10-EXISTING-TABLE-BILINGUAL_TERMINOLOGY,True,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/tables/bilingual_terminology.csv,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Appendix,existing_machine_readable_table,Existing table: bilingual_terminology.csv,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,RES-P10-EXISTING-TABLE-CENTERED_CONTRIBUTIONS,True,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/tables/centered_contributions.csv,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Appendix,existing_machine_readable_table,Existing table: centered_contributions.csv,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,RES-P10-EXISTING-TABLE-CONCEPT_METRICS,True,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/tables/concept_metrics.csv,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Appendix,existing_machine_readable_table,Existing table: concept_metrics.csv,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,RES-P10-EXISTING-TABLE-DATA_DICTIONARY_EN,True,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/tables/data_dictionary_en.csv,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Appendix,existing_machine_readable_table,Existing table: data_dictionary_en.csv,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,RES-P10-EXISTING-TABLE-DATA_DICTIONARY_ZH,True,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/tables/data_dictionary_zh.csv,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Appendix,existing_machine_readable_table,Existing table: data_dictionary_zh.csv,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,RES-P10-EXISTING-TABLE-EXECUTION_REGISTRY,True,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/tables/execution_registry.csv,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Appendix,existing_machine_readable_table,Existing table: execution_registry.csv,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,RES-P10-EXISTING-TABLE-GRADCAM_ACCOUNTING,True,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/tables/gradcam_accounting.csv,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Appendix,existing_machine_readable_table,Existing table: gradcam_accounting.csv,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,RES-P10-EXISTING-TABLE-INTERVENTION_CURVES,True,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/tables/intervention_curves.csv,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Appendix,existing_machine_readable_table,Existing table: intervention_curves.csv,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,RES-P10-EXISTING-TABLE-LEARNED_GAM_ALPHA,True,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/tables/learned_gam_alpha.csv,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Appendix,existing_machine_readable_table,Existing table: learned_gam_alpha.csv,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,RES-P10-EXISTING-TABLE-PAIRED_COMPARISONS,True,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/tables/paired_comparisons.csv,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Appendix,existing_machine_readable_table,Existing table: paired_comparisons.csv,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,RES-P10-EXISTING-TABLE-PRIMARY_SECONDARY_METRICS,True,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/tables/primary_secondary_metrics.csv,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Appendix,existing_machine_readable_table,Existing table: primary_secondary_metrics.csv,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,RES-P10-EXISTING-TABLE-SPATIAL_FAITHFULNESS,True,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/tables/spatial_faithfulness.csv,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Appendix,existing_machine_readable_table,Existing table: spatial_faithfulness.csv,,False,RESULT_ALREADY_EXISTS
SEC-INTRODUCTION,RES-P10-FIGURE-RPT-F01,False,False,RPT-F01,True,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,planned_scientific_figure,End-to-end evidence pipeline,,False,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-DATASET,RES-P10-FIGURE-RPT-F02,False,False,RPT-F02,True,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,planned_scientific_figure,"Cohort, preprocessing, and five-fold flow",,False,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-METHODS,RES-P10-FIGURE-RPT-F03,False,False,RPT-F03,True,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,planned_scientific_figure,Four architectures and interpretability interfaces,,False,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-RESULTS-PREDICTION,RES-P10-FIGURE-RPT-F04,False,False,RPT-F04,True,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,planned_scientific_figure,Four-model MAE bootstrap intervals,,False,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-RESULTS-PREDICTION,RES-P10-FIGURE-RPT-F05,False,False,RPT-F05,True,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,planned_scientific_figure,Paired Delta-MAE forest plot,,False,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-RESULTS-PREDICTION,RES-P10-FIGURE-RPT-F06,False,False,RPT-F06,True,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,planned_scientific_figure,Extreme AUROC/AUPRC and paired Delta-AUROC,,False,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-RESULTS-WHERE,RES-P10-FIGURE-RPT-F07,False,False,RPT-F07,True,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,planned_scientific_figure,Undefined Grad-CAM rate heatmap,,False,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-RESULTS-WHERE,RES-P10-FIGURE-RPT-F08,False,False,RPT-F08,True,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,planned_scientific_figure,Spatial faithfulness dual panel,,False,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-RESULTS-WHAT,RES-P10-FIGURE-RPT-F09A,False,False,RPT-F09A,True,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,planned_scientific_figure,Continuous concept fidelity,,False,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-RESULTS-WHAT,RES-P10-FIGURE-RPT-F09B,False,False,RPT-F09B,True,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,planned_scientific_figure,Categorical concept fidelity,,False,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-RESULTS-WHY,RES-P10-FIGURE-RPT-F10,False,False,RPT-F10,True,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,planned_scientific_figure,Empirical OOF contribution profiles,,False,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-RESULTS-WHY,RES-P10-FIGURE-RPT-F11,False,False,RPT-F11,True,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,planned_scientific_figure,GAM alpha heatmap,,False,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-RESULTS-HOW,RES-P10-FIGURE-RPT-F12,False,False,RPT-F12,True,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,planned_scientific_figure,Intervention curves,,False,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-RESULTS-SYNTHESIS,RES-P10-FIGURE-RPT-F13,False,False,RPT-F13,True,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,planned_scientific_figure,Integrated evidence synthesis,,False,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-PRIVATE-APPENDIX,RES-P10-FIGURE-RPT-FA01,False,False,RPT-FA01,True,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Private appendix,planned_scientific_figure,Representative-case comparison,,False,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-PRIVATE-APPENDIX,RES-P10-FIGURE-RPT-FA02,False,False,RPT-FA02,True,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Private appendix,planned_scientific_figure,Maximum-error failure comparison,,False,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-PRIVATE-APPENDIX,RES-P10-FIGURE-RPT-FA03,False,False,RPT-FA03,True,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Private appendix,planned_scientific_figure,Concept contribution explanation,,False,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-PRIVATE-APPENDIX,RES-P10-FIGURE-RPT-FA04,False,False,RPT-FA04,True,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Private appendix,planned_scientific_figure,Intervention-worsening cases,,False,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-PRIVATE-APPENDIX,RES-P10-FIGURE-RPT-FA05,False,False,RPT-FA05,True,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Private appendix,planned_scientific_figure,Undefined zero-map limitation,,False,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-PRIVATE-APPENDIX,RES-P10-FIGURE-RPT-FA06,False,False,RPT-FA06,True,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Private appendix,planned_scientific_figure,Integrated Prediction-WHERE-WHAT-WHY-HOW case explanation,,False,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,RES-P10-EXISTING-FIGURE-FIGURE_01_COHORT_FLOW_EN-PNG,True,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_01_cohort_flow_en.png,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,existing_public_figure,Existing figure: figure_01_cohort_flow_en.png,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,RES-P10-EXISTING-FIGURE-FIGURE_01_COHORT_FLOW_EN-SVG,True,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_01_cohort_flow_en.svg,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,existing_public_figure,Existing figure: figure_01_cohort_flow_en.svg,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,RES-P10-EXISTING-FIGURE-FIGURE_01_COHORT_FLOW_ZH-PNG,True,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_01_cohort_flow_zh.png,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,existing_public_figure,Existing figure: figure_01_cohort_flow_zh.png,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,RES-P10-EXISTING-FIGURE-FIGURE_01_COHORT_FLOW_ZH-SVG,True,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_01_cohort_flow_zh.svg,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,existing_public_figure,Existing figure: figure_01_cohort_flow_zh.svg,,False,RESULT_ALREADY_EXISTS
